,tweets,id,date,source,likes,retweets
321,"Wuhan Institute Of Virology And Chinese Army Submit Patent For Gilead Anti-Ebola Drug To Fight Coronavirus

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

https://t.co/jwA90t0u5v",1225567823491104769,2020-02-06 23:51:53,Twitter Web App,1,2
322,"@QTRResearch Also, according to this study published in The Lancet in which the first 99 confirmed cases of #2019nCoV were first described, it was ""Jinyintan Hospital, Wuhan [that] admitted first patients with 2019­nCoV to be reported on."" Not ""Wuhan Central Hospital"". https://t.co/y3usgvxgTQ",1225567802909765632,2020-02-06 23:51:48,Twitter Web App,1,0
323,"The Dystopian Horror Of Life Under Quarantine In China

Never think for a moment that dystopian measures can’t happen here...

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

https://t.co/sVokSMoV7B",1225567780457586691,2020-02-06 23:51:43,Twitter Web App,0,2
324,"@eliowa 2) What role do you think contact tracing should play in attenpts to contain 2019-nCov?

Is that as futile as contact tracing for rhinovirus or pneumococcus?",1225567776133308417,2020-02-06 23:51:42,Twitter Web App,0,0
325,"@cnnphilippines Correction:

Duque says the report that there are three 2019-nCoV infected passengers on a cruise ship that docked in Manila will be FILTERED.",1225567768617025536,2020-02-06 23:51:40,Twitter for Android,0,0
326,"5123 people were under home surveillance as a precautionary measure for coronavirus. At least 741 tests for nCoV have been done so far. Of these 738 have tested NEGATIVE, and 3 found positive. 

So, 4294 test to go !Thats why they only have 3 confirmed

https://t.co/9pwqBK6I1E",1225567749612634113,2020-02-06 23:51:36,Twitter Web App,0,0
327,"The doctor sent out a message about the virus to colleagues on December 30, but was later among 8 whistleblowers summoned by police for 'rumor-mongering.' #coronavirus #nCoV  https://t.co/4pxgpXrm4T",1225567643165450241,2020-02-06 23:51:10,Twitter for Android,0,10
328,"This is #China. Removing some suspected #coronavirus carrier from his home.

#WuhanCoronavirus #2019_nCov 

 https://t.co/OTQvNpKDA5",1225567642754408448,2020-02-06 23:51:10,Twitter Web App,0,248
329,"Biologists are studying the structural &amp; evolutionary history of #nCoV. New short paper suggests a spike protein (also S protein) shares amino acid relationship w/ a coronavirus from the scaly mammals known as pangolins. S proteins or ""spikes"" make up the coronavirus ""crown"" https://t.co/XTbBXAGe9Z",1225567602170302464,2020-02-06 23:51:00,Twitter Web App,0,44
330,"Press Conference for ‘Hello Dracula’ to be held without audience or media due to ncov on 2/14 2PM KST at JTBC Drama Youtube channel.

https://t.co/FLk7E8OFe9

JTBC Drama 📺 https://t.co/FGdhoTAjxx

#Seohyun #GirlsGeneration @sjhsjh0628 @GirlsGeneration #서현 #소녀시대 https://t.co/6syKf8XC3e",1225567597665673216,2020-02-06 23:50:59,Twitter for Android,0,62
331,@leehsienloong Urgent call off the mass gathering. 2019 nCov is confirmed human spread. Singapore cannot be the 2nd Wuhan. https://t.co/GgAPbIdhal,1225567545438199808,2020-02-06 23:50:47,Twitter for Android,25,1
332,@Crypto_Bitlord #Truth $nCoV is going viral too #CoronavirusOutbreak https://t.co/EUXLcnsDFw,1225567525636890624,2020-02-06 23:50:42,Twitter for Android,0,0
333,$APDN Applied DNA earnings PR states they amended a joint agreement yesterday to include development of a potential linear DNA vaccine against 2019-nCoV the new coronavirus. https://t.co/yE8mPfLkf2 https://t.co/jz4bi8Um3V,1225567505579683840,2020-02-06 23:50:37,Twitter for Android,0,4
334,"As of 23:30 February 6th (GMT) there have been 30,814 confirmed cases of 2019-nCoV #coronavirus worldwide. That is up by 3212 in the last 24 hours. https://t.co/jsqfP7MNrg",1225567505470623744,2020-02-06 23:50:37,Twitter for Android,0,46
335,"Sad day.

25 confirmed cases of nCov in Thailand and 3 in the Philippines. 

Coronavirus kills Chinese whistleblower doctor https://t.co/8brBQyeEvn https://t.co/oBVp5ZImEZ",1225567477251411975,2020-02-06 23:50:31,Twitter for iPhone,0,0
336,"Whether your scourge is 2019-nCoV, SARS or Ebola, medics and nurses are on the front line, and often pay with their lives.
RIP Dr Li Wenliang.♥️😟 https://t.co/Fg4ifLb81y",1225567452957986816,2020-02-06 23:50:25,Twitter for iPhone,0,59
337,@IanEsguerra #ANCEarlyEdition Cabral: DOH followed protocol in contact tracing of passengers who flew with #coronavirus patients. #nCoV,1225567382330060800,2020-02-06 23:50:08,TweetDeck,0,0
338,"LOOK: Medical workers are preparing traditional Chinese medicine at a hospital in Shandong province, China as the number of confirmed #nCoV cases continue to rise. cnsphoto via Reuters #coronavirus https://t.co/csldmXq8fn",1225567368681787397,2020-02-06 23:50:05,Twitter for Android,0,4
339,"The doctor that sounded the alarm on the coronavirus has died after getting infected. Dr. Li Wenliang died in Wuhan City at 2:58 BJT on February 7, 2020.
#coronavirus #wuhan 
https://t.co/vzr0z1M5Mn",1225567359190142976,2020-02-06 23:50:03,Twitter for Android,0,113
340,"The doctor that sounded the alarm on the coronavirus has died after getting infected. Dr. Li Wenliang died in Wuhan City at 2:58 BJT on February 7, 2020.
#coronavirus #wuhan 
https://t.co/vzr0z1M5Mn",1225567266999279616,2020-02-06 23:49:41,Twitter for Android,0,113
341,"Breaking : Indian scientists have just found HIV (AIDS) virus-like insertions in the 2019-nCov virus that are not found in any other #coronavirus. They hint at the possibility that this #WuhanCoronovirus  was designed [""not fortuitous']. Scary if true

Ref-https://t.co/qrOMQBvfn5",1225567259487330306,2020-02-06 23:49:39,Twitter Web App,0,414
342,"The doctor sent out a message about the virus to colleagues on December 30, but was later among 8 whistleblowers summoned by police for 'rumor-mongering.' #coronavirus #nCoV  https://t.co/4pxgpXrm4T",1225567247973920768,2020-02-06 23:49:36,Echobox Social,34,10
343,"nCoV has afflicted thousands

(please keep safe.. strengthen your immune system, wash your hands frequently, wear a mask if necessary)

📷nadine igs (February 7, 2020)/cnn https://t.co/oxinvzFL7U",1225567213270249473,2020-02-06 23:49:28,Twitter Web App,0,13
344,"Press Conference for ‘Hello Dracula’ to be held without audience or media due to ncov on 2/14 2PM KST at JTBC Drama Youtube channel.

https://t.co/FLk7E8OFe9

JTBC Drama 📺 https://t.co/FGdhoTAjxx

#Seohyun #GirlsGeneration @sjhsjh0628 @GirlsGeneration #서현 #소녀시대 https://t.co/6syKf8XC3e",1225567212896968705,2020-02-06 23:49:28,Twitter for iPhone,0,62
345,@IanEsguerra #ANCEarlyEdition Cabral: There are so many things that the Department of Health is doing; when there are issues like this they always play catch-up.  #nCoV #coronavirus,1225567203438796802,2020-02-06 23:49:25,TweetDeck,1,0
346,"The Dystopian Horror Of Life Under Quarantine In China

Never think for a moment that dystopian measures can’t happen here...

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

https://t.co/sVokSMoV7B",1225567162984738822,2020-02-06 23:49:16,Twitter Web App,5,2
347,2019 Novel #Coronavirus (2019-nCoV) Update. Anthony Fauci discusses the latest developments with JAMA Editor Howard Bauchner. #CoronavirusOutbreak #JAMALive https://t.co/wbzAlCzqVq,1225567133465227264,2020-02-06 23:49:09,Twitter for iPhone,0,180
348,@MEANnoying Omg ncov 🙄🤣 charrr,1225567126561447937,2020-02-06 23:49:07,Twitter for Android,1,0
349,"@eliowa 1)  Ithink the phenomenal contact tracing in Lagos during the West African Ebola outbreak was instrumental in squelching Nigerian cases.

But obviously 2019-nCov is not Ebola.",1225567108240564224,2020-02-06 23:49:03,Twitter Web App,1,0
350,"The Dystopian Horror Of Life Under Quarantine In China

Never think for a moment that dystopian measures can’t happen here...

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

https://t.co/sVokSMoV7B",1225567104084193283,2020-02-06 23:49:02,Twitter Web App,1,1
351,"Press Conference for ‘Hello Dracula’ to be held without audience or media due to ncov on 2/14 2PM KST at JTBC Drama Youtube channel.

https://t.co/FLk7E8OFe9

JTBC Drama 📺 https://t.co/FGdhoTAjxx

#Seohyun #GirlsGeneration @sjhsjh0628 @GirlsGeneration #서현 #소녀시대 https://t.co/6syKf8XC3e",1225567101680791552,2020-02-06 23:49:01,Twitter Web App,0,62
352,[Infographics] 2019-#nCoV: Special guidelines for employers issued by Ministry of Human Resources https://t.co/yifds89IS2,1225567034458677253,2020-02-06 23:48:45,Twitter for iPhone,0,44
353,"@IanEsguerra #ANCEarlyEdition Cabral: Cloth masks were good for preventing you from breathing dust particles amid the #TaalVolcano ashfall, but they're not helpful in preventing viruses from entering your body. #nCoV #coronavirus",1225567009859100673,2020-02-06 23:48:39,Twitter Web App,0,4
354,Hong Kong’s medical professionals were labeled as “deserter” by ProBeijing camp(eg “Bald Lau Sir”of HK Police) for organizing a strike to demand border control on Mainland China to prevent the spread of 2019 nCov. See how far away HK Police stood compared to so called “deserters” https://t.co/XZk1WZhZ05,1225567008969850881,2020-02-06 23:48:39,Twitter for Android,0,1276
355,Containment BREACHED: The nCoV coronavirus is out of control; mainstream health experts warn world to prepare for… https://t.co/D6gAm9E86n,1225566980188581888,2020-02-06 23:48:32,Twitter for Android,0,1
356,"Frontline healthcare workers risk LIFE and LIMB EVERYDAY and keyboard know-it-alls presume they aren't doing enough to protect everyone. This poor guy worked 10 days straight. Our frontline guys are exhausted. Pls. continue praying for their safety. #nCoV
https://t.co/KzLW5OqM4H",1225566962757066763,2020-02-06 23:48:28,Twitter for iPhone,0,405
357,"""We're basically at a pandemic now."" SARS had 8k cases. #coronavirus is now topping over 20k cases &amp; growing daily. The problem with this 2019-nCoV is that you can be infected and infectious without any symptoms. We are at the calm before the storm if this doesn't get contained. https://t.co/ckGH4FJtj5",1225566958365663232,2020-02-06 23:48:27,Twitter Web App,0,49
358,"Wuhan Ordered To Round Up Infected Residents For Mass Quarantine Camps

""There must be no deserters, or they will be nailed to the pillar of historical shame forever.""

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

https://t.co/AmwiJYaHTI",1225566906867945472,2020-02-06 23:48:15,Twitter Web App,0,7
359,"Novel Coronavirus (2019-nCoV) advice for the public: #MythBusters #Coronavirus

How can i protect myself and others from getting infected by corona virus?

Courtsey - 
@WHO https://t.co/p6ZWT74duE",1225566869995827200,2020-02-06 23:48:06,Twitter for Android,0,8
360,This thread regards US policies and actions intended to prevent spread of nCoV into the US and to prepare to respond to a nCoV epidemic within the US.  #2019nCoV 1/x,1225566831349522439,2020-02-06 23:47:57,Twitter for iPad,0,215
361,"@IanEsguerra #ANCEarlyEdition Cabral: Cloth masks were good for preventing you from breathing dust particles amid the #TaalVolcano ashfall, but they're not helpful in preventing viruses from entering your body. #nCoV #coronavirus",1225566800022310913,2020-02-06 23:47:49,Twitter for iPhone,0,4
362,"Press Conference for ‘Hello Dracula’ to be held without audience or media due to ncov on 2/14 2PM KST at JTBC Drama Youtube channel.

https://t.co/FLk7E8OFe9

JTBC Drama 📺 https://t.co/FGdhoTAjxx

#Seohyun #GirlsGeneration @sjhsjh0628 @GirlsGeneration #서현 #소녀시대 https://t.co/6syKf8XC3e",1225566760109252617,2020-02-06 23:47:40,Twitter for iPhone,0,62
363,"I think Dr Li Wenliang's death from 2019-nCoV hits us medical virologists especially hard...well it hits me hard anyway, because I KNOW these people, having worked with them for 40 years.
I know who this guy was- just never met him. https://t.co/atmlaVVbcq",1225566722729664523,2020-02-06 23:47:31,Twitter for Android,0,15
364,"Factbox: What we know and do not know about the new coronavirus https://t.co/soaH6GCz3h
☣Article broke 1 hr ago.☣
#coronavirus #WuhanCoronavirus #2019_nCov #coronaviruschina #global #virus #outbreak #coronavirus #PublicSafety #factsnotfiction 

#OpSanaAnimam
#Anonymous",1225566683592642561,2020-02-06 23:47:21,Twitter for Android,1,0
365,"Saddened to read @AssociatedPress report of death of 34-year old eye doctor who helped recognize &amp; respond to #nCoV https://t.co/9R616aZ6m3. Grim reminder of human cost of the rapidly spreading epidemic. Our hearts &amp; thanks go to Dr. Li Wenliang's family, friends, &amp; colleagues.",1225566677280182273,2020-02-06 23:47:20,Twitter for Android,0,29
366,"China Begins Testing an Antiviral Drug in Coronavirus Patients https://t.co/XCwF9QWpHo

☣Article broke 44 mins ago.☣
#coronavirus #WuhanCoronavirus #2019_nCov #coronaviruschina #global #virus #outbreak #coronavirus #PublicSafety #factsnotfiction 

#OpSanaAnimam
#Anonymous",1225566649979416576,2020-02-06 23:47:13,Twitter for Android,0,4
367,"LOOK: Medical workers are preparing traditional Chinese medicine at a hospital in Shandong province, China as the number of confirmed #nCoV cases continue to rise. cnsphoto via Reuters #coronavirus https://t.co/csldmXq8fn",1225566639250427905,2020-02-06 23:47:11,TweetDeck,15,4
368,China virus death toll rises to at least 630: government https://t.co/bsNE3Fto8Z #nCoV #coronavirus,1225566623932854274,2020-02-06 23:47:07,TweetDeck,5,1
369,"Wuhan Ordered To Round Up Infected Residents For Mass Quarantine Camps

""There must be no deserters, or they will be nailed to the pillar of historical shame forever.""

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

https://t.co/AmwiJYaHTI",1225566592861450240,2020-02-06 23:47:00,Twitter Web App,9,7
370,"Wuhan Ordered To Round Up Infected Residents For Mass Quarantine Camps

""There must be no deserters, or they will be nailed to the pillar of historical shame forever.""

#冠状病毒
#WuhanAcuteRespiratorySyndrome
#CoronaVirus
#WuhanFlu
#nCoV

https://t.co/AmwiJYaHTI",1225566564872790016,2020-02-06 23:46:53,Twitter Web App,1,0
